date,vix_mean,vix_zscore,vix_delta,fed_rate,fed_rate_delta,fed_rate_delta3,cbr_rate,cbr_rate_delta,cbr_rate_delta3,cpi_russia,usdrub_vol,usdrub_zscore,usdrub_accel,imoex_return,imoex_vol,imoex_drawdown,ofz_spread,ofz_spread_proxy,ofz_spread_filled,bis_credit_gap,news_sentiment,label
2014-10-01,18.01608711740245,0.47418098398158415,4.549420487066232,0.003000000026077032,-0.01000000024214387,-0.014999999199062586,8.0,0.0,0.0,8.29,0.012685095548284783,2.9255374556495823,0.007820551071804877,5.485201114063476,0.01306587864848784,7.754240974017202,0.28043478260869575,7.996999999973923,0.28043478260869575,,,0
2014-11-01,13.41315786462081,-0.770173136040457,-4.602929252781639,0.004999999888241291,0.001999999862164259,-0.012999999336898327,9.5,1.5,1.5,9.06,0.019698964237409754,4.2547007848795655,0.012234289109997156,3.0373527110161502,0.00605159278846785,9.262177704432096,-0.05421052631578972,9.495000000111759,-0.05421052631578972,,,0
2014-12-01,16.3118182962591,0.38407925669907933,2.898660431638291,0.03700000047683716,0.03200000058859587,0.024000000208616257,17.0,7.5,9.0,11.35,0.04592948213405865,5.279470810178284,0.03324438658577386,-8.937331357196454,0.020124375648179,-0.4147775321168279,-1.5272727272727271,16.962999999523163,-1.5272727272727271,,,2
2015-01-01,19.119499969482423,1.6075553290621347,2.807681673223321,0.004999999888241291,-0.03200000058859587,0.001999999862164259,17.0,0.0,9.0,14.96,0.027247280704218117,2.4049365101035245,0.007548316466808362,17.977814757746003,0.0185591683510829,12.0778361115657,-1.8726315789473684,16.99500000011176,-1.8726315789473684,,,2
2015-02-01,15.904210492184287,0.26882785958769595,-3.2152894772981355,0.00800000037997961,0.0030000004917383194,0.0030000004917383194,15.0,-2.0,5.5,16.7,0.021692264040658295,1.593461023031889,-0.02423721809340035,6.753699619110454,0.01501252053903703,15.794183019660004,-1.2200000000000004,14.99199999962002,-1.2200000000000004,,,2
2015-03-01,14.812727277929133,-0.19352275496959895,-1.0914832142551543,0.02500000037252903,0.01699999999254942,-0.012000000104308128,14.0,-1.0,-3.0,16.9,0.014203110663336373,0.6614541729040613,-0.013044170040881743,-7.5492998290986435,0.016306691991558545,17.182214547757813,-0.4214285714285715,13.974999999627471,-0.4214285714285715,,,2
2015-04-01,13.494761875697545,-0.7276167355275607,-1.3179654022315876,0.004999999888241291,-0.02000000048428774,0.0,14.0,0.0,-3.0,16.4,0.01931112549183488,1.2017335271849865,-0.002381138548823415,3.822449547793072,0.01247456308361766,3.026849337804882,-0.4868181818181817,13.995000000111759,-0.4868181818181817,,,0
2015-05-01,13.3385000705719,-0.7781860242195728,-0.15626180512564503,0.003000000026077032,-0.001999999862164259,-0.005000000353902578,12.5,-1.5,-2.5,15.8,0.013426995146535966,0.48266819983846754,-0.0007761155168004071,-4.688038310791631,0.012094298943820176,-8.414888592097203,-0.15388888888888877,12.496999999973923,-0.15388888888888877,,,0
2015-06-01,14.33954551003196,-0.2262847180889099,1.0010454394600607,0.009999999776482582,0.00699999975040555,-0.015000000596046448,11.5,-1.0,-2.5,15.3,0.014906895850123801,0.6403917454719136,-0.004404229641711079,2.8188162413093076,0.007624175633501308,1.9532274783107484,-0.07333333333333354,11.490000000223517,-0.07333333333333354,,,0
2015-07-01,14.35272723978216,-0.17408669415185263,0.013181729750199267,0.057999998331069946,0.047999998554587364,0.052999998442828655,11.5,0.0,-2.5,15.6,0.0108082446955072,0.15819976070225167,-0.002618750451028766,0.87334627212452,0.009576074129891891,-0.9958757973578036,0.06782608695652145,11.44200000166893,0.06782608695652145,,,0
2015-08-01,19.42809536343529,2.5460882500970157,5.07536812365313,0.003000000026077032,-0.054999998304992914,0.0,11.0,-0.5,-1.5,15.8,0.018535802159701766,1.0096167864142236,0.003628906309577965,3.844819888874329,0.010799838449545057,7.536982402308157,0.009047619047619108,10.996999999973923,0.009047619047619108,,,0
