Date,Adj Close,Close,High,Low,Open,Volume
,EURRUB=X,EURRUB=X,EURRUB=X,EURRUB=X,EURRUB=X,EURRUB=X
2008-02-18,36.013999938964844,36.013999938964844,36.09450149536133,35.95930099487305,36.04999923706055,0
2008-02-19,36.145999908447266,36.145999908447266,36.1692008972168,35.99100112915039,36.013999938964844,0
2008-02-20,36.132999420166016,36.132999420166016,36.14500045776367,35.991600036621094,36.111000061035156,0
2008-02-21,36.23899841308594,36.23899841308594,36.27799987792969,36.09239959716797,36.132999420166016,0
2008-02-22,36.250999450683594,36.250999450683594,36.276798248291016,36.18170166015625,36.242000579833984,0
2008-02-25,36.242000579833984,36.242000579833984,36.25490188598633,36.167198181152344,36.2400016784668,0
2008-02-26,36.2047004699707,36.2047004699707,36.321998596191406,36.13290023803711,36.242000579833984,0
2008-02-27,36.4370002746582,36.4370002746582,36.4452018737793,36.28810119628906,36.335899353027344,0
2008-02-28,36.529998779296875,36.529998779296875,36.53799819946289,36.31779861450195,36.42179870605469,0
2008-02-29,36.46900177001953,36.46900177001953,36.53799819946289,36.39099884033203,36.53799819946289,0
2008-03-03,36.481998443603516,36.481998443603516,36.58729934692383,36.429500579833984,36.505001068115234,0
2008-03-04,36.49850082397461,36.49850082397461,36.558998107910156,36.462398529052734,36.51300048828125,0
2008-03-05,36.617000579833984,36.617000579833984,36.62900161743164,35.851898193359375,35.851898193359375,0
2008-03-06,36.632999420166016,36.632999420166016,36.65879821777344,36.539100646972656,36.63199996948242,0
2008-03-07,36.630001068115234,36.630001068115234,36.722198486328125,35.91389846801758,35.91389846801758,0
2008-03-10,36.596900939941406,36.596900939941406,36.68790054321289,36.535499572753906,36.68080139160156,0
2008-03-11,36.58399963378906,36.58399963378906,36.78150177001953,35.948699951171875,35.948699951171875,0
2008-03-12,36.8129997253418,36.8129997253418,36.847999572753906,36.58599853515625,36.58599853515625,0
2008-03-13,36.86130142211914,36.86130142211914,36.915199279785156,36.80580139160156,36.81399917602539,0
2008-03-14,36.8843994140625,36.8843994140625,36.970001220703125,36.184600830078125,36.184600830078125,0
2008-03-17,37.040000915527344,37.040000915527344,37.14899826049805,36.89440155029297,37.04199981689453,0
2008-03-18,37.0629997253418,37.0629997253418,37.1422004699707,37.025001525878906,37.04100036621094,0
2008-03-19,36.93299865722656,36.93299865722656,37.087799072265625,36.433799743652344,36.433799743652344,0
2008-03-20,36.72600173950195,36.72600173950195,36.926998138427734,36.67319869995117,36.926998138427734,0
2008-03-21,36.70930099487305,36.70930099487305,36.763999938964844,36.696998596191406,36.71500015258789,0
2008-03-24,36.71099853515625,36.71099853515625,36.72700119018555,36.637001037597656,36.68299865722656,0
2008-03-25,36.91400146484375,36.91400146484375,36.941001892089844,36.69300079345703,36.71200180053711,0
2008-03-26,37.130001068115234,37.130001068115234,37.17100143432617,36.86840057373047,36.9119987487793,0
2008-03-27,37.10900115966797,37.10900115966797,37.14899826049805,37.00149917602539,37.12699890136719,0
2008-03-28,37.09000015258789,37.09000015258789,37.1254997253418,37.019901275634766,37.10599899291992,0
2008-03-31,37.04499816894531,37.04499816894531,37.17900085449219,37.042999267578125,37.082000732421875,0
2008-04-01,36.90739822387695,36.90739822387695,37.08369827270508,36.82640075683594,37.0536994934082,0
2008-04-02,36.957000732421875,36.957000732421875,36.98099899291992,36.79930114746094,36.90299987792969,0
2008-04-03,36.95500183105469,36.95500183105469,36.974998474121094,36.77830123901367,36.96099853515625,0
2008-04-04,37.04050064086914,37.04050064086914,37.06800079345703,36.924400329589844,36.952999114990234,0
2008-04-07,36.99599838256836,36.99599838256836,37.03099822998047,36.90169906616211,37.02399826049805,0
2008-04-08,36.970001220703125,36.970001220703125,37.09199905395508,36.95240020751953,36.98899841308594,0
2008-04-09,37.112998962402344,37.112998962402344,37.1510009765625,36.97060012817383,36.983001708984375,0
2008-04-10,37.047000885009766,37.047000885009766,37.20500183105469,37.02050018310547,37.11399841308594,0
2008-04-11,37.07310104370117,37.07310104370117,37.145999908447266,37.04399871826172,37.04499816894531,0
2008-04-14,37.154998779296875,37.154998779296875,37.16899871826172,36.98659896850586,37.002201080322266,0
2008-04-15,37.05799865722656,37.05799865722656,37.18299865722656,37.04330062866211,37.17100143432617,0
2008-04-16,37.24700164794922,37.24700164794922,37.275001525878906,37.05699920654297,37.07099914550781,0
2008-04-17,37.196998596191406,37.196998596191406,37.25979995727539,37.10960006713867,37.255001068115234,0
2008-04-18,37.10200119018555,37.10200119018555,37.24700164794922,36.97129821777344,37.19900131225586,0
2008-04-21,37.20399856567383,37.20399856567383,37.23500061035156,37.072200775146484,37.0880012512207,0
2008-04-22,37.28099822998047,37.28099822998047,37.301998138427734,37.112300872802734,37.20100021362305,0
2008-04-23,37.1609992980957,37.1609992980957,37.28300094604492,37.133201599121094,37.27000045776367,0
2008-04-24,36.96200180053711,36.96200180053711,37.16999816894531,36.9026985168457,37.16299819946289,0
2008-04-25,36.90409851074219,36.90409851074219,36.98099899291992,36.814998626708984,36.959999084472656,0
2008-04-28,36.89099884033203,36.89099884033203,36.9739990234375,36.8578987121582,36.8650016784668,0
2008-04-29,36.85900115966797,36.85900115966797,36.91999816894531,36.80759811401367,36.88199996948242,0
2008-04-30,36.91699981689453,36.91699981689453,36.93000030517578,36.732398986816406,36.862998962402344,0
2008-05-02,36.703399658203125,36.703399658203125,36.78499984741211,36.5004997253418,36.76599884033203,0
2008-05-05,36.77799987792969,36.77799987792969,36.81100082397461,36.69660186767578,36.722999572753906,0
2008-05-06,36.82400131225586,36.82400131225586,36.87540054321289,36.70800018310547,36.77899932861328,0
2008-05-07,36.65299987792969,36.65299987792969,36.823001861572266,36.61899948120117,36.823001861572266,0
2008-05-08,36.67100143432617,36.67100143432617,36.7140998840332,36.54949951171875,36.652000427246094,0
2008-05-09,36.75699996948242,36.75699996948242,36.7599983215332,36.66600036621094,36.66600036621094,0
2008-05-12,36.82099914550781,36.82099914550781,36.845001220703125,36.66400146484375,36.729000091552734,0
2008-05-13,36.8129997253418,36.8129997253418,36.871299743652344,36.74129867553711,36.81399917602539,0
2008-05-14,36.9640007019043,36.9640007019043,36.99700164794922,36.7515983581543,36.81399917602539,0
2008-05-15,36.91299819946289,36.91299819946289,37.05500030517578,36.891998291015625,36.957000732421875,0
2008-05-16,36.922000885009766,36.922000885009766,36.95600128173828,36.7661018371582,36.90999984741211,0
2008-05-19,36.909000396728516,36.909000396728516,37.01430130004883,36.84280014038086,36.930999755859375,0
2008-05-20,37.0890007019043,37.0890007019043,37.12099838256836,36.81999969482422,36.90999984741211,0
2008-05-21,37.18600082397461,37.18600082397461,37.20199966430664,37.01340103149414,37.08399963378906,0
2008-05-22,37.124000549316406,37.124000549316406,37.230098724365234,37.06760025024414,37.18199920654297,0
2008-05-23,37.13410186767578,37.13410186767578,37.1609992980957,37.03020095825195,37.12799835205078,0
2008-05-26,37.108001708984375,37.108001708984375,37.1349983215332,37.055301666259766,37.111000061035156,0
2008-05-27,37.058998107910156,37.058998107910156,37.16600036621094,37.03369903564453,37.111000061035156,0
2008-05-28,36.965999603271484,36.965999603271484,37.14400100708008,36.88949966430664,37.0620002746582,0
2008-05-29,36.79600143432617,36.79600143432617,36.96900177001953,36.768001556396484,36.96200180053711,0
2008-05-30,36.834999084472656,36.834999084472656,36.84700012207031,36.71200180053711,36.792999267578125,0
2008-06-02,36.82899856567383,36.82899856567383,36.8849983215332,36.749298095703125,36.82440185546875,0
2008-06-03,36.72700119018555,36.72700119018555,36.91569900512695,36.69260025024414,36.827999114990234,0
2008-06-04,36.709999084472656,36.709999084472656,36.790000915527344,36.688499450683594,36.73400115966797,0
2008-06-05,36.90800094604492,36.90800094604492,36.917999267578125,36.63970184326172,36.71200180053711,0
2008-06-06,37.12099838256836,37.12099838256836,37.12099838256836,36.85150146484375,36.91299819946289,0
2008-06-09,36.99300003051758,36.99300003051758,37.17850112915039,36.96799850463867,37.130001068115234,0
2008-06-10,36.637001037597656,36.637001037597656,36.999000549316406,36.62300109863281,36.99100112915039,0
2008-06-11,36.750999450683594,36.750999450683594,36.805999755859375,36.600799560546875,36.63999938964844,0
2008-06-12,36.65299987792969,36.65299987792969,36.75400161743164,36.47829818725586,36.74599838256836,0
2008-06-13,36.566001892089844,36.566001892089844,36.65060043334961,35.938201904296875,36.643001556396484,0
2008-06-16,36.6349983215332,36.6349983215332,36.67599868774414,36.50640106201172,36.57400131225586,0
2008-06-17,36.67900085449219,36.67900085449219,36.71500015258789,36.60169982910156,36.63399887084961,0
2008-06-18,36.69900131225586,36.69900131225586,36.7140007019043,36.5989990234375,36.672000885009766,0
2008-06-19,36.66400146484375,36.66400146484375,36.742000579833984,35.94879913330078,35.94879913330078,0
2008-06-20,36.76390075683594,36.76390075683594,36.8120002746582,36.63909912109375,36.67599868774414,0
2008-06-23,36.72100067138672,36.72100067138672,36.79999923706055,36.60309982299805,36.75699996948242,0
2008-06-24,36.70899963378906,36.70899963378906,36.777000427246094,36.657501220703125,36.724998474121094,0
2008-06-25,36.85900115966797,36.85900115966797,36.86000061035156,36.672698974609375,36.71900177001953,0
2008-06-26,36.939998626708984,36.939998626708984,36.95899963378906,36.05759811401367,36.05759811401367,0
2008-06-27,36.90890121459961,36.90890121459961,36.974998474121094,36.8672981262207,36.94499969482422,0
2008-06-30,36.926998138427734,36.926998138427734,36.994998931884766,36.88999938964844,36.95600128173828,0
2008-07-01,36.99079895019531,36.99079895019531,37.0718994140625,36.906898498535156,36.93769836425781,0
2008-07-02,37.11199951171875,37.11199951171875,37.13399887084961,36.33599853515625,36.33599853515625,0
2008-07-03,36.90800094604492,36.90800094604492,37.12900161743164,36.84560012817383,37.12200164794922,0
2008-07-04,36.868099212646484,36.868099212646484,36.93899917602539,36.808101654052734,36.909000396728516,0
2008-07-07,37.00199890136719,37.00199890136719,37.055999755859375,36.76169967651367,36.909000396728516,0
2008-07-08,36.83700180053711,36.83700180053711,37.00400161743164,36.797000885009766,36.994998931884766,0
2008-07-09,36.86199951171875,36.86199951171875,36.90700149536133,36.70009994506836,36.823001861572266,0
2008-07-10,36.861000061035156,36.861000061035156,36.89899826049805,36.760398864746094,36.856998443603516,0
2008-07-11,37.04100036621094,37.04100036621094,37.044700622558594,36.825199127197266,36.85900115966797,0
2008-07-14,36.82699966430664,36.82699966430664,37.03099822998047,36.75450134277344,37.016998291015625,0
2008-07-15,36.869998931884766,36.869998931884766,36.96329879760742,36.81019973754883,36.81999969482422,0
2008-07-16,36.797298431396484,36.797298431396484,36.90679931640625,36.278499603271484,36.278499603271484,0
2008-07-17,36.81999969482422,36.81999969482422,36.85300064086914,36.210601806640625,36.210601806640625,0
2008-07-18,36.77000045776367,36.77000045776367,36.83409881591797,36.717899322509766,36.81800079345703,0
2008-07-21,36.88100051879883,36.88100051879883,36.904998779296875,36.77299880981445,36.792999267578125,0
2008-07-22,36.75400161743164,36.75400161743164,36.95100021362305,36.74100112915039,36.87699890136719,0
2008-07-23,36.650001525878906,36.650001525878906,36.7781982421875,36.629798889160156,36.76900100708008,0
2008-07-24,36.64799880981445,36.64799880981445,36.677799224853516,36.569801330566406,36.652000427246094,0
2008-07-25,36.69200134277344,36.69200134277344,36.73400115966797,36.63199996948242,36.6609992980957,0
2008-07-28,36.71699905395508,36.71699905395508,36.76300048828125,36.63140106201172,36.676998138427734,0
2008-07-29,36.54899978637695,36.54899978637695,36.742000579833984,36.52000045776367,36.71900177001953,0
2008-07-30,36.51599884033203,36.51599884033203,36.566001892089844,36.43510055541992,36.54800033569336,0
2008-07-31,36.54199981689453,36.54199981689453,36.63999938964844,36.497501373291016,36.5,0
2008-08-01,36.529701232910156,36.529701232910156,36.59989929199219,36.45389938354492,36.52389907836914,0
2008-08-04,36.45690155029297,36.45690155029297,36.6072998046875,36.390899658203125,36.545501708984375,0
2008-08-05,36.40769958496094,36.40769958496094,36.47880172729492,36.31880187988281,36.4192008972168,0
2008-08-06,36.44219970703125,36.44219970703125,36.52920150756836,36.394500732421875,36.445098876953125,0
2008-08-07,36.30910110473633,36.30910110473633,36.524600982666016,36.277400970458984,36.46540069580078,0
2008-08-08,36.420101165771484,36.420101165771484,36.574100494384766,36.14849853515625,36.20539855957031,0
2008-08-11,36.476898193359375,36.476898193359375,36.84600067138672,36.289100646972656,36.36109924316406,0
2008-08-12,36.167598724365234,36.167598724365234,36.39609909057617,35.86989974975586,36.36920166015625,0
2008-08-13,36.107398986816406,36.107398986816406,36.23419952392578,35.985198974609375,36.1776008605957,0
2008-08-14,36.173301696777344,36.173301696777344,36.309898376464844,36.03129959106445,36.07780075073242,0
2008-08-15,36.13410186767578,36.13410186767578,36.263999938964844,36.03779983520508,36.094398498535156,0
2008-08-18,36.1171989440918,36.1171989440918,36.24089813232422,36.04069900512695,36.20560073852539,0
2008-08-19,36.12120056152344,36.12120056152344,36.15829849243164,35.9182014465332,36.06480026245117,0
2008-08-20,35.928001403808594,35.928001403808594,36.189998626708984,35.862098693847656,36.15399932861328,0
2008-08-21,36.155601501464844,36.155601501464844,36.21329879760742,35.91460037231445,36.014400482177734,0
2008-08-22,36.07659912109375,36.07659912109375,36.21689987182617,36.026798248291016,36.17169952392578,0
2008-08-25,36.11069869995117,36.11069869995117,36.15250015258789,35.929298400878906,35.99319839477539,0
2008-08-26,36.08300018310547,36.08300018310547,36.18000030517578,35.959800720214844,36.0369987487793,0
2008-08-27,36.236000061035156,36.236000061035156,36.2952995300293,36.0078010559082,36.077999114990234,0
2008-08-28,36.244998931884766,36.244998931884766,36.335899353027344,36.184200286865234,36.236000061035156,0
2008-08-29,36.13460159301758,36.13460159301758,36.28499984741211,36.11349868774414,36.222999572753906,0
2008-09-01,36.02899932861328,36.02899932861328,36.17399978637695,35.98270034790039,36.15599822998047,0
2008-09-02,35.98400115966797,35.98400115966797,36.04600143432617,35.8760986328125,36.03200149536133,0
2008-09-03,36.393001556396484,36.393001556396484,36.4379997253418,35.85179901123047,35.986000061035156,0
2008-09-04,36.47370147705078,36.47370147705078,36.683998107910156,36.38520050048828,36.409000396728516,0
2008-09-05,36.34669876098633,36.34669876098633,36.4379997253418,35.924400329589844,35.924400329589844,0
2008-09-08,36.00699996948242,36.00699996948242,36.524898529052734,35.941001892089844,36.49959945678711,0
2008-09-09,36.15599822998047,36.15599822998047,36.24800109863281,35.944000244140625,36.027000427246094,0
2008-09-10,35.983001708984375,35.983001708984375,36.22169876098633,35.974998474121094,36.165000915527344,0
2008-09-11,36.018001556396484,36.018001556396484,36.051998138427734,35.854400634765625,35.98500061035156,0
2008-09-12,36.270999908447266,36.270999908447266,36.30400085449219,35.9817008972168,36.01599884033203,0
2008-09-15,36.369998931884766,36.369998931884766,36.824798583984375,36.066001892089844,36.6870002746582,0
2008-09-16,36.189998626708984,36.189998626708984,36.37770080566406,36.14799880981445,36.36000061035156,0
2008-09-17,36.16889953613281,36.16889953613281,36.354801177978516,36.16429901123047,36.18000030517578,0
2008-09-18,36.38600158691406,36.38600158691406,36.709999084472656,35.599998474121094,35.599998474121094,0
2008-09-19,36.56800079345703,36.56800079345703,36.62200164794922,36.13019943237305,36.38100051879883,0
2008-09-22,36.01499938964844,36.01499938964844,36.83509826660156,36.56100082397461,36.56100082397461,0
2008-09-23,36.223899841308594,36.223899841308594,36.96870040893555,36.01499938964844,36.01499938964844,0
2008-09-24,36.00600051879883,36.00600051879883,36.77920150756836,36.223899841308594,36.223899841308594,0
2008-09-25,35.97330093383789,35.97330093383789,36.74300003051758,36.00600051879883,36.00600051879883,0
2008-09-26,35.84619903564453,35.84619903564453,36.64659881591797,35.97330093383789,35.97330093383789,0
2008-09-29,35.738800048828125,35.738800048828125,36.56769943237305,36.191200256347656,36.191200256347656,0
2008-09-30,35.744300842285156,35.744300842285156,36.517601013183594,35.738800048828125,35.738800048828125,0
2008-10-01,35.520999908447266,35.520999908447266,36.23080062866211,35.744300842285156,35.744300842285156,0
2008-10-02,35.222599029541016,35.222599029541016,35.97650146484375,35.520999908447266,35.520999908447266,0
2008-10-03,35.222599029541016,35.222599029541016,35.88679885864258,35.222599029541016,35.222599029541016,0
2008-10-06,34.84109878540039,34.84109878540039,35.60919952392578,35.222599029541016,35.222599029541016,0
2008-10-07,34.872100830078125,34.872100830078125,35.71929931640625,34.84109878540039,34.84109878540039,0
2008-10-08,35.017601013183594,35.017601013183594,35.67570114135742,34.872100830078125,34.872100830078125,0
2008-10-09,34.99380111694336,34.99380111694336,35.76499938964844,35.017601013183594,35.017601013183594,0
2008-10-10,34.8129997253418,34.8129997253418,35.61130142211914,34.99380111694336,34.99380111694336,0
2008-10-13,34.879798889160156,34.879798889160156,35.66429901123047,35.45199966430664,35.46049880981445,0
2008-10-14,35.0276985168457,35.0276985168457,35.77040100097656,34.879798889160156,34.879798889160156,0
2008-10-15,34.98080062866211,34.98080062866211,35.66270065307617,34.98080062866211,35.0276985168457,0
2008-10-16,34.73630142211914,34.73630142211914,35.47060012817383,34.98080062866211,34.98080062866211,0
2008-10-17,34.604400634765625,34.604400634765625,35.417301177978516,34.73630142211914,34.73630142211914,0
2008-10-20,35.073001861572266,35.073001861572266,35.39899826049805,34.604400634765625,34.604400634765625,0
2008-10-21,34.87300109863281,34.87300109863281,35.16709899902344,34.85200119018555,35.13100051879883,0
2008-10-22,34.553001403808594,34.553001403808594,34.869998931884766,34.34170150756836,34.869998931884766,0
2008-10-23,34.733001708984375,34.733001708984375,34.77799987792969,34.41590118408203,34.551998138427734,0
2008-10-24,34.298500061035156,34.298500061035156,34.72600173950195,34.06570053100586,34.72600173950195,0
2008-10-27,34.104000091552734,34.104000091552734,34.32400131225586,33.870399475097656,34.26900100708008,0
2008-10-28,33.584999084472656,33.584999084472656,34.22650146484375,33.941001892089844,34.112998962402344,0
2008-10-29,33.844200134277344,33.844200134277344,34.88949966430664,33.584999084472656,33.584999084472656,0
2008-10-30,34.1328010559082,34.1328010559082,35.285301208496094,33.844200134277344,33.844200134277344,0
2008-10-31,33.76150131225586,33.76150131225586,34.5276985168457,34.1328010559082,34.1328010559082,0
2008-11-03,34.067501068115234,34.067501068115234,34.65829849243164,34.194000244140625,34.194000244140625,0
2008-11-04,33.804298400878906,33.804298400878906,34.80580139160156,34.067501068115234,34.067501068115234,0
2008-11-05,34.062801361083984,34.062801361083984,34.908199310302734,33.804298400878906,33.804298400878906,0
2008-11-06,33.97919845581055,33.97919845581055,34.683101654052734,34.062801361083984,34.062801361083984,0
2008-11-07,33.811500549316406,33.811500549316406,34.60969924926758,33.97919845581055,33.97919845581055,0
2008-11-10,34.011199951171875,34.011199951171875,34.705101013183594,34.45830154418945,34.58250045776367,0
2008-11-11,34.130001068115234,34.130001068115234,34.87649917602539,34.011199951171875,34.011199951171875,0
2008-11-12,33.906898498535156,33.906898498535156,34.644901275634766,34.130001068115234,34.130001068115234,0
2008-11-13,33.82389831542969,33.82389831542969,34.58449935913086,33.906898498535156,33.906898498535156,0
2008-11-14,34.102500915527344,34.102500915527344,34.854801177978516,33.82389831542969,33.82389831542969,0
2008-11-17,33.98149871826172,33.98149871826172,34.78950119018555,33.98149871826172,34.57789993286133,0
2008-11-18,33.97079849243164,33.97079849243164,34.74129867553711,33.98149871826172,33.98149871826172,0
2008-11-19,33.960899353027344,33.960899353027344,34.887901306152344,33.97079849243164,33.97079849243164,0
2008-11-20,33.8390998840332,33.8390998840332,34.56610107421875,33.960899353027344,33.960899353027344,0
2008-11-21,33.86750030517578,33.86750030517578,34.66550064086914,33.8390998840332,33.8390998840332,0
2008-11-24,34.41999816894531,34.41999816894531,35.255699157714844,33.86750030517578,34.516700744628906,0
2008-11-25,34.59320068359375,34.59320068359375,35.5723991394043,34.41999816894531,34.41999816894531,0
2008-11-26,34.76580047607422,34.76580047607422,35.51639938354492,34.59320068359375,34.59320068359375,0
2008-11-27,34.641700744628906,34.641700744628906,35.446800231933594,34.76580047607422,34.76580047607422,0
2008-11-28,34.8588981628418,34.8588981628418,35.74369812011719,34.641700744628906,34.641700744628906,0
2008-12-01,34.71390151977539,34.71390151977539,35.442298889160156,35.265201568603516,35.37480163574219,0
2008-12-02,34.67559814453125,34.67559814453125,35.52199935913086,34.71390151977539,34.71390151977539,0
2008-12-03,34.66960144042969,34.66960144042969,35.458099365234375,34.67559814453125,34.67559814453125,0
2008-12-04,34.68730163574219,34.68730163574219,35.86800003051758,34.66960144042969,34.66960144042969,0
2008-12-05,35.02690124511719,35.02690124511719,35.895999908447266,34.68730163574219,34.68730163574219,0
2008-12-08,35.320701599121094,35.320701599121094,36.1161994934082,35.02690124511719,35.02690124511719,0
2008-12-09,35.27560043334961,35.27560043334961,36.11009979248047,35.320701599121094,35.320701599121094,0
2008-12-10,35.42570114135742,35.42570114135742,36.18109893798828,35.27560043334961,35.27560043334961,0
2008-12-11,36.0343017578125,36.0343017578125,36.799800872802734,35.42570114135742,35.42570114135742,0
2008-12-12,36.306800842285156,36.306800842285156,37.0172004699707,36.0343017578125,36.0343017578125,0
2008-12-15,36.814300537109375,36.814300537109375,37.762001037597656,37.11349868774414,37.13309860229492,0
2008-12-16,37.11000061035156,37.11000061035156,37.929500579833984,36.814300537109375,36.814300537109375,0
2008-12-17,39.102298736572266,39.102298736572266,39.52190017700195,37.11000061035156,37.11000061035156,0
2008-12-18,39.0880012512207,39.0880012512207,40.092498779296875,38.163299560546875,38.163299560546875,0
2008-12-19,38.376399993896484,38.376399993896484,39.437198638916016,38.73809814453125,39.0880012512207,0
2008-12-22,38.9838981628418,38.9838981628418,39.77939987182617,38.9838981628418,39.14780044555664,0
2008-12-23,38.99909973144531,38.99909973144531,39.6525993347168,38.9838981628418,38.9838981628418,0
2008-12-24,38.99909973144531,38.99909973144531,38.99909973144531,38.99909973144531,38.99909973144531,0
2008-12-25,38.99909973144531,38.99909973144531,38.99909973144531,38.99909973144531,38.99909973144531,0
2008-12-26,38.99909973144531,38.99909973144531,38.99909973144531,38.99909973144531,38.99909973144531,0
2008-12-29,41.081600189208984,41.081600189208984,41.68960189819336,40.80690002441406,40.81700134277344,0
2008-12-30,40.84640121459961,40.84640121459961,41.339698791503906,41.034400939941406,41.081600189208984,0
2008-12-31,41.892601013183594,41.892601013183594,41.892601013183594,40.84640121459961,40.84640121459961,0
2009-01-01,41.892601013183594,41.892601013183594,41.892601013183594,41.892601013183594,41.892601013183594,0
2009-01-02,39.94850158691406,39.94850158691406,40.80970001220703,40.05540084838867,40.15890121459961,0
2009-01-05,39.08250045776367,39.08250045776367,40.4911994934082,39.390499114990234,40.26969909667969,0
2009-01-06,38.197601318359375,38.197601318359375,39.38169860839844,38.6776008605957,39.08250045776367,0
2009-01-07,39.019798278808594,39.019798278808594,39.902198791503906,38.197601318359375,38.197601318359375,0
2009-01-08,38.87110137939453,38.87110137939453,40.3760986328125,39.019798278808594,39.019798278808594,0
2009-01-09,39.30550003051758,39.30550003051758,39.87300109863281,38.87110137939453,38.87110137939453,0
2009-01-12,40.94020080566406,40.94020080566406,41.55630111694336,40.8567008972168,40.873600006103516,0
2009-01-13,40.762001037597656,40.762001037597656,41.37820053100586,40.94020080566406,40.94020080566406,0
2009-01-14,41.25389862060547,41.25389862060547,41.9296989440918,40.762001037597656,40.762001037597656,0
2009-01-15,42.0525016784668,42.0525016784668,42.377601623535156,41.25389862060547,41.25389862060547,0
2009-01-16,42.4994010925293,42.4994010925293,43.14870071411133,42.0525016784668,42.0525016784668,0
2009-01-19,42.99729919433594,42.99729919433594,43.70759963989258,42.99729919433594,43.149200439453125,0
2009-01-20,42.71480178833008,42.71480178833008,43.70750045776367,42.42290115356445,42.99729919433594,0
2009-01-21,41.884498596191406,41.884498596191406,42.72169876098633,41.722198486328125,42.71480178833008,0
2009-01-22,41.778900146484375,41.778900146484375,42.72740173339844,41.884498596191406,41.884498596191406,0
2009-01-23,41.62229919433594,41.62229919433594,42.480201721191406,41.778900146484375,41.778900146484375,0
2009-01-26,42.04249954223633,42.04249954223633,43.09199905395508,42.242401123046875,42.44070053100586,0
2009-01-27,42.88859939575195,42.88859939575195,43.81129837036133,42.04249954223633,42.04249954223633,0
2009-01-28,43.64849853515625,43.64849853515625,44.76390075683594,42.88859939575195,42.88859939575195,0
2009-01-29,45.03820037841797,45.03820037841797,45.74879837036133,43.64849853515625,43.64849853515625,0
